Culture,Criticality,Criticality Modifier,Initial Known,InterDependency,Dynamism,Size,Plan,Team Size,Cost-,Score:,Completion+,Idle-
0.104617704,1.104257919,6,0.823828727,87,7,0,4,12,390.723397,0.975223679,0.75,0
0.170501553,1.188588442,4,0.818603547,95,6,1,2,10,492.9533197,0.932366561,0.92,0.192982456
0.155337896,1.018676752,2,0.939793029,96,4,1,1,12,186.8719649,0.967585654,0.583333333,0
0.146062545,1.198498923,5,0.848958352,89,8,1,0,19,720.1604697,0.883896004,0.972222222,0.406779661
0.153051088,1.005462502,4,0.875927538,93,6,0,1,11,308.9308712,0.92665188,1,0.363636364
0.114393711,0.894787202,7,0.860935584,99,2,0,4,17,403.9338555,0.987814758,0.888888889,0.384615385
0.125288156,1.01541857,6,0.910954068,84,9,0,2,12,384.8526413,0.883442062,0.9,0.470588235
0.12029642,0.841911457,2,0.905333322,85,3,0,1,11,132.4722871,0.972790865,1,0
0.101046435,0.890641268,7,0.694791202,87,1,1,3,13,511.6579008,0.951374004,0.978723404,0.425
0.140406475,0.822370851,3,0.860031219,98,2,0,0,15,152.7643829,0.985655751,0.833333333,0
0.125198164,0.920293976,6,0.633292302,92,4,0,1,10,316.1486148,0.966702098,0.727272727,0
0.149156235,1.143695581,2,0.788552252,94,2,0,4,19,149.6204841,0.940864712,1,0.5
0.106559485,1.034842943,7,0.888282844,98,7,0,3,11,176.7567781,0.909517989,0.9,0.1
0.129675936,0.869555942,2,0.642491892,94,5,0,3,19,93.07525063,0.950007321,0.888888889,0
0.155755556,1.117032487,6,0.891796016,87,6,0,0,16,419.2054176,0.951331691,0.9375,0.0625
0.167760009,1.147628642,6,0.875655948,87,6,1,0,19,700.7074074,0.952243665,0.653061224,0
0.176758551,0.984614057,5,0.68689166,94,1,1,1,18,450.0233377,0.967844319,0.804878049,0
0.125828386,1.099054268,3,0.886567693,91,4,1,2,11,304.5180404,0.958706236,0.849056604,0.318181818
0.140045681,1.115068024,4,0.802867794,83,8,1,0,10,464.7597095,0.916109535,0.923076923,0.12195122
0.149166335,1.100176014,2,0.790728882,96,7,0,1,18,145.50937,0.866108125,0.923076923,0.294117647
0.197274785,0.918776945,2,0.639747824,81,3,1,2,14,205.3004184,0.890012485,0.88372093,0.344827586
0.159719852,1.11315733,5,0.842302245,94,6,0,0,16,291.1188288,0.890565355,0.857142857,0.625
0.168815037,1.177116408,4,0.837052277,81,7,1,2,15,406.6102967,0.910427846,0.725806452,0
0.146473827,0.941430226,5,0.839158831,99,4,0,1,18,323.5488459,0.974939138,0.789473684,0
0.168219772,1.051861994,7,0.672286759,90,3,0,0,12,618.0218276,0.857745309,1,0.5
0.110845018,0.872717605,3,0.869855097,82,7,1,1,16,280.4971132,0.934298176,0.875,0.454545455
0.183068461,0.83782562,4,0.866960598,87,2,0,3,14,208.5897693,0.972785075,0.833333333,0.230769231
0.140633514,1.22370436,2,0.602206389,98,8,0,0,18,153.5636455,0.903972988,0.888888889,0.111111111
0.103264218,1.005112624,7,0.669624543,91,9,1,1,11,710.7473099,0.880597864,0.84,0.58
0.178990385,1.2204096,3,0.805539129,97,1,1,3,17,413.8511366,0.950348598,0.945945946,0.166666667
0.171291687,1.081584652,6,0.657632955,88,7,1,4,15,583.7050761,0.931057015,0.735849057,0
0.143414737,0.829304848,4,0.861063106,98,4,1,3,10,233.0826891,0.937414607,0.945945946,0.222222222
0.167011488,1.0402032,7,0.742436149,93,8,0,3,13,284.777874,0.969505892,0.888888889,0
0.149305958,0.86417901,2,0.629009805,87,7,1,3,19,196.8239056,0.909798663,0.942857143,0.365384615
0.107658004,0.863035403,6,0.652953995,83,4,1,3,12,448.2683274,0.95103677,0.973684211,0.393442623
0.143942015,0.96065329,5,0.64752408,89,1,0,3,13,388.8837686,0.954935658,1,0.461538462
0.167858376,1.011095178,2,0.877552043,97,6,0,0,15,102.1930561,0.981104272,0.733333333,0
0.167310914,1.156601576,3,0.816269104,91,5,0,4,11,199.6355433,0.939549808,0.769230769,0
0.151492423,1.15470247,3,0.803193263,89,8,0,3,10,189.7887967,0.854069779,1,0.428571429
0.182670045,1.032014954,2,0.626682895,82,4,0,2,15,134.4039177,0.797305071,0.875,0.666666667
0.162419496,1.096933992,5,0.93947987,97,2,1,3,15,581.1703487,0.973231332,0.975609756,0.393939394
0.163011133,0.97645133,3,0.646858214,96,9,1,0,15,237.7025745,0.822391392,0.942857143,0.3125
0.159958438,1.102901715,2,0.683563053,98,6,0,1,13,110.9600259,0.969543241,0.714285714,0
0.149281326,1.065006836,7,0.611560001,95,9,1,0,14,755.7869196,0.923466157,0.84375,0
0.188671817,0.998112674,5,0.937789104,89,5,1,2,12,378.5338519,0.931911421,0.84,0
0.187376543,0.986084876,5,0.891361415,99,3,1,2,16,499.4836005,0.905472165,0.962962963,0.35
0.12294559,1.219211064,6,0.75925677,80,8,0,2,15,520.9358435,0.909461689,0.956521739,0.388888889
0.176047954,1.076643713,6,0.914954995,89,7,0,0,18,485.0706228,0.916205138,0.291666667,0
0.146253238,1.174710767,4,0.72503393,86,7,1,1,14,426.4924952,0.887493302,0.945945946,0.606741573
0.161679284,0.852916728,3,0.936831067,81,5,1,3,12,271.6681566,0.886341969,0.971428571,0.423728814
0.154291135,1.131397954,6,0.888538676,93,2,1,2,17,815.7750153,0.981250645,0.935483871,0.171428571
0.188854993,1.006656605,4,0.611894632,84,2,1,1,18,365.4593832,0.967982632,0.888888889,0.436619718
0.139842317,0.886885748,4,0.80554214,93,5,1,0,10,318.6784648,0.944203564,0.833333333,0.054054054
0.198875981,0.971203896,5,0.800095208,82,4,0,4,13,308.2566511,0.90105334,0.888888889,0.4
0.174005374,0.986262733,7,0.621133863,91,3,0,1,11,468.0683505,0.958362715,0.833333333,0
0.157156473,1.071260647,7,0.688140945,90,1,0,2,17,497.5893511,0.94178035,0.9,0.4
0.121800529,1.238388823,3,0.6570969,90,7,1,2,16,282.3551001,0.881735688,0.949367089,0.242424242
0.102978368,0.966894821,3,0.751674882,84,3,1,2,19,317.7284966,0.951521831,0.854166667,0.349206349
0.110970854,0.962856391,3,0.625824263,84,7,0,3,11,140.6401131,0.917246885,1,0.35
0.14748137,0.856189219,2,0.633113484,81,7,1,3,10,170.8186612,0.934330457,0.777777778,0.034482759
0.177919625,1.228012128,7,0.64063696,90,1,1,2,12,1016.165269,0.949586125,1,0.125
0.171544637,1.16828353,7,0.703836054,80,7,0,3,18,667.3523736,0.938163885,0.764705882,0.071428571
0.124717729,0.952994534,5,0.623618744,98,3,1,4,18,519.3295232,0.968553226,0.78125,0
0.161556948,1.1968283,2,0.83675443,95,3,1,0,15,226.5538825,0.88863164,1,0.415730337
0.199844693,1.044571089,3,0.637692619,80,9,1,3,11,331.1078887,0.873086618,0.909090909,0
0.142409224,1.000713009,3,0.610834362,94,8,1,1,10,303.154254,0.924311884,0.857142857,0.230769231
0.108851895,0.828437557,7,0.896881754,91,2,0,2,17,281.0839196,0.968986585,1,0.611111111
0.166297269,1.108859224,2,0.744172637,90,5,0,3,18,118.3799255,0.880080785,0.875,0.533333333
0.103545731,1.089973708,7,0.823810506,89,2,0,3,16,623.1671043,0.97958929,0.888888889,0.384615385
0.195354183,1.036764263,7,0.759228856,82,7,1,2,14,780.8324419,0.847973463,0.971428571,0.423728814
0.105932654,0.827244116,4,0.948569289,96,5,0,4,18,187.8642204,0.947506174,0.772727273,0.15
0.110006445,1.18125605,4,0.778798982,85,5,0,1,19,338.8903804,0.903842384,0.928571429,0.315789474
0.180568177,1.031092,7,0.639649487,86,1,0,3,16,411.6758356,0.892686162,0.95,0.344827586
0.148907713,1.005238221,6,0.713874646,97,4,0,1,16,406.693943,0.947152838,0.857142857,0.571428571
0.100272218,0.853351204,4,0.75768768,84,9,0,1,19,168.7768505,0.886546514,0.888888889,0.2
0.143600367,1.133555191,6,0.767903962,88,8,1,0,15,587.768138,0.953221594,0.775862069,0
0.128542256,1.054416823,7,0.703690056,94,3,1,2,16,586.6346869,0.915961951,0.947368421,0.462686567
0.130147395,1.020476993,2,0.608006289,80,5,0,3,12,102.106978,0.874631356,0.909090909,0.6
0.166902556,1.126399793,6,0.888076368,89,9,0,2,10,526.5599766,0.924809241,0.333333333,0
0.117948704,0.905841804,4,0.768121699,93,6,0,1,12,186.6007209,0.954484079,1,0.461538462
0.192487699,1.223969346,2,0.807310754,97,2,1,0,19,188.9087322,0.949825926,0.94,0.338028169
0.156176376,1.08826586,5,0.865689473,94,6,1,2,14,553.9319491,0.926203614,0.79245283,0
0.154029677,1.098899825,4,0.906162809,91,2,1,1,11,414.1271845,0.971261975,0.888888889,0.245283019
0.146242343,0.926849975,7,0.641287492,81,8,0,4,18,482.8383186,0.929176507,0.65,0
0.117917722,1.057590052,2,0.738083379,85,1,0,1,17,142.9017971,0.961778462,0.833333333,0.333333333
0.196399012,1.113338169,4,0.662379761,94,8,1,1,10,399.0617728,0.848678466,0.961538462,0.5
0.102345983,1.204237666,5,0.825246843,89,3,0,0,18,473.8502796,0.953811624,0.875,0.263157895
0.173521336,1.010463168,6,0.733479546,89,1,1,3,17,619.454057,0.931074985,0.971428571,0.442622951
0.190105378,1.087291671,7,0.656778385,95,5,1,0,17,973.1439333,0.924736244,0.878787879,0
0.171707248,0.83877736,3,0.784192744,87,3,1,3,14,212.0471002,0.927201022,0.868421053,0.23255814
0.186972103,1.254511754,6,0.601894171,82,1,0,1,18,371.4724582,0.923581535,1,0.578947368
0.166374749,1.039141931,3,0.723698669,98,2,0,2,19,145.6457595,0.96231325,0.833333333,0.285714286
0.144036898,1.177258542,6,0.690479589,96,4,0,2,17,406.7426879,0.952058516,0.9,0.181818182
0.175403029,1.087659884,2,0.611756045,92,6,0,3,17,157.9596313,0.901971356,0.928571429,0.380952381
0.114376904,1.127456924,2,0.846854771,87,3,1,1,12,184.4376283,0.944303888,0.898550725,0.487603306
0.100137551,1.208573574,6,0.647781589,88,7,0,3,19,585.3340225,0.883612726,0.777777778,0.3
0.143862707,1.063327328,3,0.761327907,92,2,1,3,17,311.1616777,0.971030904,0.939393939,0.326086957
0.112333358,1.243392386,2,0.781762299,93,7,0,0,18,128.054129,0.931116381,0.888888889,0.466666667
0.183916829,1.009491055,2,0.609240527,82,5,0,0,17,103.9036674,0.914317496,0.833333333,0.090909091
0.122658345,0.924607358,2,0.902630984,96,3,0,1,14,114.4917142,0.953579741,1,0.470588235
0.138337449,1.007117833,2,0.949460239,96,6,0,0,13,94.81445275,0.975413778,0.733333333,0
0.129919654,1.076671608,6,0.667959872,94,8,1,2,14,597.7161516,0.937013268,0.815789474,0
0.194865424,0.937514826,7,0.79712489,90,7,0,2,18,342.0356709,0.78211244,0.655172414,0.136363636
0.160994543,0.903138612,5,0.79036684,82,7,1,1,10,437.3354707,0.932670763,0.530612245,0
0.108985757,1.183420581,2,0.781609878,94,9,1,4,17,176.8427445,0.919550955,0.97826087,0.224137931
0.106014415,0.841388222,4,0.683881696,96,7,0,0,16,140.7940915,0.890468119,0.909090909,0.230769231
0.172469134,1.241875752,5,0.685754094,83,8,1,2,11,587.770721,0.851339332,0.966101695,0.387096774
0.126243557,1.182209181,2,0.633324644,99,1,1,2,10,203.8986026,0.936712864,0.960784314,0.514851485
0.105291554,1.108802067,3,0.623294928,93,4,1,3,19,321.9226686,0.962714537,0.953488372,0.240740741
0.172143292,1.165546056,3,0.937120588,86,5,0,2,15,147.1388505,0.963326873,0.888888889,0
0.146062153,1.14032557,5,0.662226727,99,8,0,2,13,258.5525159,0.953755829,0.818181818,0
0.180726722,1.179588072,3,0.832005378,87,5,0,1,10,158.1400592,0.91808804,1,0.461538462
0.151793239,1.058746195,5,0.660258846,87,7,1,2,11,729.133636,0.845550872,0.925925926,0.596774194
0.180719374,1.065159604,5,0.690310735,83,4,0,4,12,290.8708131,0.973190575,0.730769231,0
0.176285827,1.158404087,5,0.875129325,90,6,0,3,12,459.7224952,0.936817716,0.823529412,0.066666667
0.116925085,1.097229192,4,0.820707003,98,5,1,2,12,420.189464,0.955891017,0.916666667,0.153846154
0.160784135,1.231586356,2,0.842973065,95,2,1,1,12,188.1844361,0.982607908,0.886363636,0.1875
0.106926706,1.046334472,4,0.859586051,85,3,1,3,14,431.9367556,0.942531425,0.975,0.417910448
0.181128362,1.11316042,2,0.915334808,85,1,0,1,13,124.0103455,0.940322252,0.875,0.631578947
0.124940972,1.028223267,3,0.898617477,87,1,0,2,18,151.0480661,0.96655105,0.916666667,0.266666667
0.105466488,1.198867389,3,0.651654385,93,4,1,1,16,425.6261224,0.975286029,0.888888889,0.536231884
0.119598659,1.082648013,5,0.85607636,93,6,0,3,13,201.9701072,0.949027514,0.857142857,0.4
0.170295832,1.108147509,5,0.777308777,86,4,0,3,17,313.3677732,0.976685357,0.64,0
0.164361558,1.111539143,2,0.90373706,96,6,0,4,13,113.0829996,0.972195516,0.65,0
0.182628791,1.119321047,2,0.615480266,95,6,1,2,16,179.9064919,0.955864095,0.843137255,0
0.104023824,1.160690386,3,0.865058009,86,5,1,3,10,294.2742132,0.932402254,0.90625,0.348314607
0.171412962,0.994057589,6,0.787494453,83,8,0,1,18,374.8367261,0.912552942,0.65625,0
0.189356547,0.893320284,3,0.780782653,84,8,1,3,17,270.2818093,0.899226555,0.810810811,0
0.152415399,0.96790861,3,0.688668748,84,7,0,3,10,199.8990996,0.820602669,1,0.529411765
0.15453288,1.095541126,6,0.710412986,80,9,0,0,12,450.4566793,0.777218426,1,0.611111111
0.103164998,1.248793062,4,0.812186803,90,6,1,0,15,428.8367312,0.971217768,0.8,0.032258065
0.116121665,0.920327192,6,0.920819629,80,3,0,3,14,325.824457,0.963546672,0.8125,0.071428571
0.103170187,1.037452906,6,0.631415346,81,6,1,0,18,735.9254554,0.947903724,1,0.114285714
0.116199466,1.133130173,6,0.604100805,83,8,0,1,12,411.2454184,0.920634909,0.928571429,0.315789474
0.10822918,1.236107449,4,0.659967937,85,9,1,2,12,470.2145832,0.939915615,0.666666667,0
0.139177392,1.048090594,4,0.697932842,84,2,0,2,14,274.6621277,0.982218269,0.777777778,0
0.100636038,1.093479902,5,0.708342479,96,7,1,1,11,552.5363413,0.963643618,0.697674419,0
0.169095668,1.22668613,5,0.929253176,97,4,0,1,10,301.2896177,0.978191908,0.875,0.363636364
0.195984282,1.125019479,3,0.723510232,80,3,0,3,10,201.9733709,0.926509811,0.8,0.238095238
0.174745965,0.955388109,2,0.91008431,82,4,1,2,13,191.6707678,0.925795524,0.975,0.35
0.1065639,0.908317016,2,0.810181558,85,8,0,4,10,82.08222555,0.875500255,0.888888889,0.5
0.108304466,0.995571357,2,0.607143509,85,1,0,4,12,134.0926294,0.966997159,0.8125,0.133333333
0.173130338,1.034808429,3,0.749085388,82,5,0,3,14,104.6385649,0.884021261,0.846153846,0.266666667
0.119616242,1.094328136,5,0.875291342,94,2,1,4,11,462.8577769,0.975691374,0.979591837,0.186440678
0.187211016,1.01339687,5,0.741892886,90,8,1,4,14,430.3481823,0.904494342,0.821428571,0.06122449
0.140759284,0.958615945,4,0.621778709,82,7,1,0,18,427.686032,0.934101075,0.945945946,0.102564103
0.128068071,1.101252913,7,0.623890202,85,8,1,2,11,789.3215936,0.904808182,0.956521739,0.443037975
0.197620713,1.105283498,5,0.878298197,99,8,1,2,11,491.5180215,0.885567004,0.913043478,0.125
0.117535843,1.093181058,3,0.914228076,89,2,0,3,18,173.2069549,0.981720406,0.857142857,0.333333333
0.154949296,1.189817218,3,0.68078686,93,2,0,0,16,284.0268758,0.978552215,1,0.470588235
0.121166385,1.156903766,7,0.62835724,90,5,1,1,17,813.0115429,0.958879378,0.714285714,0
0.16939513,0.877241124,2,0.867961057,90,5,1,1,10,159.530849,0.880668518,0.946428571,0.459183673
0.183693137,1.254743256,7,0.8579747,91,4,0,2,12,708.2677614,0.972045431,0.857142857,0.294117647
0.155568688,1.219677958,5,0.680313745,91,2,0,1,15,525.4731634,0.996645998,1,0
0.14751618,0.864387978,5,0.697597392,83,6,0,0,16,199.3393999,0.952109393,0.916666667,0.214285714
0.171119332,1.252616424,6,0.823058558,86,8,0,4,19,705.7671746,0.950348715,1,0.333333333
0.116223108,0.987653045,4,0.842625416,96,7,1,1,17,375.79516,0.925553891,0.895833333,0.488095238
0.165167796,1.020492702,5,0.89981077,86,6,0,0,12,214.0188929,0.867061898,0.875,0.363636364
0.113676245,0.824061824,7,0.635986236,97,5,1,2,16,517.5488503,0.887404402,0.921052632,0.492753623
0.153078261,0.871483959,6,0.603766936,84,3,1,1,17,420.4758001,0.947949557,0.865384615,0.482758621
0.182083993,1.167258595,5,0.935196361,86,3,0,0,18,286.6937196,0.900981193,1,0.3
0.189309185,1.239719928,2,0.870432115,96,7,1,3,18,190.3375079,0.836170742,0.961538462,0.404761905
0.197390475,1.228279266,2,0.621135923,86,9,1,1,15,194.5568119,0.843399593,0.936170213,0.333333333
0.106762793,1.197067132,3,0.834909582,93,5,0,0,15,196.9611462,0.969103149,0.625,0
0.12583732,1.152116935,3,0.779342271,92,4,0,0,19,194.3994526,0.934288756,0.909090909,0.411764706
0.177756342,1.010768851,4,0.833901719,83,3,0,0,17,285.0852086,0.957216618,0.857142857,0
0.182748102,1.104642272,5,0.941019495,81,1,1,1,13,576.9845545,0.945607187,0.868421053,0.554054054
0.138573324,0.923289772,3,0.730989867,91,4,1,4,17,328.8264492,0.965862456,0.807692308,0
0.178098296,0.959967707,7,0.663917038,88,8,0,4,19,343.1407297,0.793886661,0.909090909,0.333333333
0.196845511,0.930352716,2,0.610371843,94,6,1,1,18,196.3454709,0.8932709,0.939393939,0.563380282
0.111391428,1.16540952,5,0.880552652,98,3,0,4,12,371.5461596,0.951135024,0.857142857,0.12195122
0.169090151,1.024249612,7,0.861054448,99,2,1,4,10,578.5503741,0.95625589,0.947368421,0.419354839
0.166076075,0.86049693,4,0.945018155,96,6,0,2,13,184.371823,0.90990084,0.909090909,0.411764706
0.113039488,1.064251352,3,0.641303331,84,8,0,0,10,143.346699,0.765556584,0.857142857,0.454545455
0.110736969,1.203588689,5,0.696794459,91,5,1,4,17,605.9817479,0.94215707,0.94,0.078431373
0.116677436,1.043105716,6,0.739101922,93,4,1,2,15,638.8489125,0.929142528,0.952380952,0.480519481
0.184298302,1.210710942,7,0.904301968,96,1,0,0,15,555.5355963,0.909510035,0.852941176,0.292682927
0.190524103,0.866958054,6,0.892710986,93,6,1,0,11,417.0502568,0.889035117,0.962962963,0.267605634
0.157507043,0.831890604,6,0.617101652,88,5,0,2,11,178.3836373,0.922900839,0.538461538,0
0.185420879,0.992781343,6,0.791474629,99,3,0,3,15,443.5117724,0.884206058,0.916666667,0.476190476
0.166502243,1.045084404,3,0.875998284,85,9,0,0,16,224.7890283,0.744159969,0.857142857,0.5
0.172696836,0.964754749,4,0.741391463,87,7,0,3,16,263.770446,0.853413769,0.904761905,0.344827586
0.184419111,1.083057945,4,0.654825888,85,6,1,1,12,492.6937184,0.866717792,0.909090909,0.605263158
0.179365925,1.089901017,5,0.877248876,80,6,1,0,19,471.4585541,0.928004597,0.788461538,0.023809524
0.13505386,1.109380024,6,0.761423155,94,6,0,0,16,279.958075,0.974214077,0.6875,0
0.165766792,0.876906199,7,0.7723954,90,4,1,0,14,464.0424043,0.943959152,0.93877551,0.206896552
0.154565028,1.104140994,2,0.616126516,85,8,0,4,16,77.01154775,0.908414533,1,0.125
0.17916067,0.944476513,4,0.902314907,92,1,0,3,13,232.2270623,0.971998214,0.761904762,0
0.102928886,0.904185573,6,0.827693355,98,8,1,0,15,375.8488171,0.932827812,0.906976744,0.025
0.177595757,1.146675554,5,0.886584274,89,4,1,2,15,556.338437,0.97002171,0.661764706,0
0.121092516,1.159287092,4,0.880606019,80,1,0,0,10,346.6427037,0.960878515,0.857142857,0.142857143
0.123770534,1.084678607,6,0.938232999,84,8,1,4,10,520.0319235,0.919245165,0.975609756,0.333333333
0.187175039,0.956134796,7,0.649708035,94,9,1,0,19,681.2403456,0.905459824,0.875,0
0.169320506,1.226556506,2,0.835902858,83,1,1,3,17,202.891997,0.911933862,0.805555556,0.246753247
0.124710284,0.86670434,4,0.602833279,93,6,0,4,11,161.194784,0.877714671,0.857142857,0.25
0.195641513,1.25826357,7,0.61217577,90,5,1,0,15,1134.816001,0.88773218,0.971428571,0.346153846
0.123837105,0.870496031,2,0.644506806,96,7,1,4,15,199.848924,0.92343769,0.952380952,0.130434783
0.198521537,1.082474697,2,0.851227191,92,5,0,2,15,103.8273728,0.876491263,0.75,0
0.171370081,1.013624221,5,0.880306974,82,6,1,3,13,451.5888213,0.968023834,0.803571429,0
0.187019455,1.072311309,3,0.846333445,83,5,1,4,13,266.0332361,0.858860543,0.98245614,0.384615385
0.16763206,1.065694506,2,0.769766985,82,8,0,4,16,98.44181656,0.859967479,0.875,0.5
0.110545359,1.031033153,6,0.716748018,91,2,0,4,10,269.4309229,0.976317985,0.947368421,0.28
0.147894292,0.954702993,2,0.647154486,98,9,0,1,10,105.3705968,0.86882231,0.916666667,0.388888889
0.105864509,1.062869618,5,0.664806973,89,7,1,4,12,457.8192388,0.945114772,0.912280702,0.054545455
0.128110308,0.985699753,3,0.6242924,89,4,0,2,18,196.8692764,0.920321707,0.9,0.470588235
0.114195106,1.215716844,2,0.770395275,93,8,1,1,12,175.8287384,0.94486369,0.75,0.153846154
0.194667381,1.193613936,5,0.818378282,86,1,0,1,19,232.5857512,0.921241938,0.857142857,0.571428571
0.128622625,1.014354086,6,0.815428301,98,3,1,4,19,604.1150466,0.949122789,0.947368421,0.052631579
0.115905746,0.980799841,4,0.931362847,87,3,0,4,15,245.4542893,0.963202532,1,0.357142857
0.123481233,1.007921042,4,0.926261365,87,7,0,4,18,305.5387082,0.965285538,0.818181818,0.1
0.132042461,1.237250748,6,0.751330755,85,2,1,4,18,851.7913625,0.982209317,0.88,0.083333333
0.174674464,0.979623713,6,0.672367804,91,2,0,0,12,425.3991007,0.980535237,0.411764706,0
0.104899639,1.099852498,4,0.787994601,91,5,0,1,15,307.4428153,0.970083089,0.888888889,0
0.14134721,0.876681451,5,0.71127721,93,5,0,4,14,308.056129,0.954617892,0.857142857,0.142857143
0.133305912,1.024840131,4,0.668097244,86,8,1,2,13,409.3057468,0.859780745,0.941176471,0.466666667
0.157490044,1.208241859,2,0.67552465,95,4,1,4,19,263.9898376,0.948255505,0.970588235,0.23255814
0.197744338,0.848943901,3,0.711413465,88,5,1,4,17,221.2493296,0.871679117,0.948275862,0.191176471
0.166313164,1.090897443,3,0.743365805,92,9,1,1,16,316.8084827,0.900884583,0.770833333,0
